BayesianSearch: New best config found. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 1e-06, 'lambda_j': 0.001, 'epochs': 150} - results: {'AUC': 0.38909131058849444, 'precision': 0.24935409075854029, 'recall': 0.066142480139270959, 'map': 0.16614952522910537, 'NDCG': 0.11459105328947328, 'MRR': 0.44514739980125934}
BayesianSearch: Config is suboptimal. Config: {'topK': 200, 'sgd_mode': 'adam', 'lambda_i': 0.0, 'lambda_j': 1e-06, 'epochs': 110} - results: {'AUC': 0.39175499613558579, 'precision': 0.24339185160650331, 'recall': 0.06319229103255973, 'map': 0.16287443413934063, 'NDCG': 0.11213713622916599, 'MRR': 0.44004637297118304}
BayesianSearch: New best config found. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 1e-09, 'lambda_j': 0.001, 'epochs': 100} - results: {'AUC': 0.39102351772109956, 'precision': 0.24898973169924934, 'recall': 0.066105752815379351, 'map': 0.16626439954363215, 'NDCG': 0.11491923615245878, 'MRR': 0.44516948216848962}
BayesianSearch: Config is suboptimal. Config: {'topK': 200, 'sgd_mode': 'adam', 'lambda_i': 1e-06, 'lambda_j': 1e-06, 'epochs': 145} - results: {'AUC': 0.38885668543667817, 'precision': 0.2438555813183281, 'recall': 0.063323181537396536, 'map': 0.16312437893342244, 'NDCG': 0.11217572056957832, 'MRR': 0.43949707408634242}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 1e-09, 'lambda_j': 0.001, 'epochs': 100} - results: {'AUC': 0.39146516506569429, 'precision': 0.2481947664789777, 'recall': 0.065881820879149983, 'map': 0.16575903536859238, 'NDCG': 0.11441389981156129, 'MRR': 0.44463674505907108}
BayesianSearch: New best config found. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 0.0, 'lambda_j': 1e-09, 'epochs': 145} - results: {'AUC': 0.39071988517168965, 'precision': 0.2492215965551616, 'recall': 0.0660856168057707, 'map': 0.16640347245224771, 'NDCG': 0.11463259455555715, 'MRR': 0.44562769128850671}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 0.0, 'lambda_j': 0.0, 'epochs': 115} - results: {'AUC': 0.38881528099812257, 'precision': 0.24935409075854023, 'recall': 0.066265348223217876, 'map': 0.1662183026020396, 'NDCG': 0.11472478711687006, 'MRR': 0.44493209672076917}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 1e-09, 'lambda_j': 1e-09, 'epochs': 100} - results: {'AUC': 0.38891189135475307, 'precision': 0.24885723749587077, 'recall': 0.066016706940007885, 'map': 0.16602775017481927, 'NDCG': 0.11444571729173034, 'MRR': 0.44404880203157854}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 0.0, 'lambda_j': 0.001, 'epochs': 140} - results: {'AUC': 0.39059567185602234, 'precision': 0.24812851937728833, 'recall': 0.065793713162413128, 'map': 0.16578157778513936, 'NDCG': 0.11425933229215486, 'MRR': 0.44462294357955195}
BayesianSearch: Config is suboptimal. Config: {'topK': 500, 'sgd_mode': 'adam', 'lambda_i': 0.0, 'lambda_j': 0.0, 'epochs': 215} - results: {'AUC': 0.38312907143645808, 'precision': 0.23388539251408758, 'recall': 0.059528211650866157, 'map': 0.15662277796179863, 'NDCG': 0.10670191162663323, 'MRR': 0.42684387766368576}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 1e-06, 'lambda_j': 1e-09, 'epochs': 120} - results: {'AUC': 0.39067848073313427, 'precision': 0.24932096720769578, 'recall': 0.065967359886673863, 'map': 0.16632802436421257, 'NDCG': 0.11482878357804256, 'MRR': 0.44530473666777148}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 1e-09, 'lambda_j': 1e-06, 'epochs': 145} - results: {'AUC': 0.38900850171138268, 'precision': 0.24918847300431732, 'recall': 0.06600276685432753, 'map': 0.16628109933384932, 'NDCG': 0.11454775162837393, 'MRR': 0.44510875565860764}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 1e-09, 'lambda_j': 0.0, 'epochs': 120} - results: {'AUC': 0.388704869161974, 'precision': 0.24932096720769556, 'recall': 0.065843978800777789, 'map': 0.16606510617938325, 'NDCG': 0.11439066815410431, 'MRR': 0.44412885061278662}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'sgd_mode': 'adam', 'lambda_i': 0.001, 'lambda_j': 1e-09, 'epochs': 115} - results: {'AUC': 0.39002981119576002, 'precision': 0.24895660814840437, 'recall': 0.066017193784187106, 'map': 0.16610784476095924, 'NDCG': 0.11464415941303815, 'MRR': 0.44471955393618229}
