BayesianSearch: Config is suboptimal. Config: {'topK': 50, 'alpha': 0.7000000000000001, 'normalize_similarity': True} - results: {'AUC': 0.34485579629258434, 'precision': 0.21843212455999822, 'recall': 0.08178012012344224, 'map': 0.14402686348591476, 'NDCG': 0.10758388891337857, 'MRR': 0.3893442857551636, 'F1': 0.11900517518312063, 'HR': 1.0921606227997367, 'ARHR': 0.5253155499584707}
BayesianSearch: New best config found. Config: {'topK': 300, 'alpha': 0.5000000000000001, 'normalize_similarity': True} - results: {'AUC': 0.3763392388639243, 'precision': 0.23705601190652703, 'recall': 0.08281241277608263, 'map': 0.16168983402823542, 'NDCG': 0.1236317507854046, 'MRR': 0.42727921043340317, 'F1': 0.12274534648760263, 'HR': 1.1852800595323278, 'ARHR': 0.584737924191658}
BayesianSearch: Config is suboptimal. Config: {'topK': 500, 'alpha': 1.3000000000000003, 'normalize_similarity': True} - results: {'AUC': 0.3793516318917752, 'precision': 0.23359283322367666, 'recall': 0.08352437842514585, 'map': 0.15896535946780918, 'NDCG': 0.12561727026267694, 'MRR': 0.42749625537840175, 'F1': 0.12305037685045371, 'HR': 1.1679641661180915, 'ARHR': 0.5796383220278873}
BayesianSearch: Config is suboptimal. Config: {'topK': 500, 'alpha': 0.5000000000000001, 'normalize_similarity': True} - results: {'AUC': 0.3726101204957209, 'precision': 0.23648358567795538, 'recall': 0.08142889324482033, 'map': 0.16068397778990173, 'NDCG': 0.12289390524486941, 'MRR': 0.42472022668077025, 'F1': 0.12114401245004403, 'HR': 1.182417928389479, 'ARHR': 0.5814481429538775}
BayesianSearch: Config is suboptimal. Config: {'topK': 200, 'alpha': 0.1, 'normalize_similarity': True} - results: {'AUC': 0.37084752473358445, 'precision': 0.23347262371567384, 'recall': 0.08039408838630091, 'map': 0.15907472070373968, 'NDCG': 0.11938589190045486, 'MRR': 0.42113397635878, 'F1': 0.11960375549912522, 'HR': 1.1673631185780933, 'ARHR': 0.5759721705448245}
BayesianSearch: Config is suboptimal. Config: {'topK': 150, 'alpha': 0.7000000000000001, 'normalize_similarity': False} - results: {'AUC': 0.3674582844385911, 'precision': 0.2317152751939659, 'recall': 0.08138313345176484, 'map': 0.15682270846653937, 'NDCG': 0.1222419011603501, 'MRR': 0.41860170583014583, 'F1': 0.12045870974234399, 'HR': 1.1585763759695469, 'ARHR': 0.5697987921806305}
BayesianSearch: Config is suboptimal. Config: {'topK': 150, 'alpha': 0.30000000000000004, 'normalize_similarity': True} - results: {'AUC': 0.3771167844910652, 'precision': 0.23036148716339633, 'recall': 0.08151573003392114, 'map': 0.15801525913421108, 'NDCG': 0.12010390301135335, 'MRR': 0.4228512550444883, 'F1': 0.1204197277798817, 'HR': 1.1518074358167092, 'ARHR': 0.5748237404237562}
BayesianSearch: Config is suboptimal. Config: {'topK': 200, 'alpha': 0.30000000000000004, 'normalize_similarity': True} - results: {'AUC': 0.37285340164286307, 'precision': 0.23431409027167113, 'recall': 0.08194684865177827, 'map': 0.15954618525624611, 'NDCG': 0.12154693875382157, 'MRR': 0.4229416506864187, 'F1': 0.12142695432343226, 'HR': 1.1715704513580811, 'ARHR': 0.5779169886563912}
BayesianSearch: Config is suboptimal. Config: {'topK': 300, 'alpha': 1.3000000000000003, 'normalize_similarity': True} - results: {'AUC': 0.36915886735930153, 'precision': 0.22744211339769346, 'recall': 0.08288313450068974, 'map': 0.15336309154689012, 'NDCG': 0.12150691058537312, 'MRR': 0.41521055744772745, 'F1': 0.12149263009392648, 'HR': 1.1372105669881793, 'ARHR': 0.5607992978237986}
BayesianSearch: Config is suboptimal. Config: {'topK': 500, 'alpha': 1.9000000000000004, 'normalize_similarity': True} - results: {'AUC': 0.37037288798572654, 'precision': 0.22535848192569866, 'recall': 0.08214045136048109, 'map': 0.15199824455960262, 'NDCG': 0.12180619084656816, 'MRR': 0.41609829512386676, 'F1': 0.12039747406903718, 'HR': 1.1267924096282091, 'ARHR': 0.5587323621168074}
BayesianSearch: Config is suboptimal. Config: {'topK': 500, 'alpha': 1.7000000000000004, 'normalize_similarity': True} - results: {'AUC': 0.3729261474760777, 'precision': 0.22794298634769325, 'recall': 0.0826962341978159, 'map': 0.15413707541083388, 'NDCG': 0.12313054414553413, 'MRR': 0.42010074701621275, 'F1': 0.12136282437005944, 'HR': 1.1397149317381723, 'ARHR': 0.5654397664500741}
BayesianSearch: Best config is: Config {'topK': 300, 'alpha': 0.5000000000000001, 'normalize_similarity': True}, map value is 0.1617
ParameterSearch: Best result evaluated on URM_test. Config: {'topK': 300, 'alpha': 0.5000000000000001, 'normalize_similarity': True} - results: {'AUC': 0.37708339296106586, 'precision': 0.2386273219039496, 'recall': 0.08342186347182062, 'map': 0.16290404546340467, 'NDCG': 0.12410683338419141, 'MRR': 0.4295104801701825, 'F1': 0.12362543842668067, 'HR': 1.1931366095194482, 'ARHR': 0.5886325691442861}
